"";"x"
"ENSG00000240563";1
"ENSG00000087299";0
"ENSG00000100395";1
"ENSG00000198945";1
"ENSG00000154655";0
"ENSG00000185513";0
"ENSG00000135537";0
"ENSG00000147592";1
"ENSG00000103642";0
"ENSG00000159166";1
"ENSG00000089692";0
"ENSG00000196976";0
"ENSG00000167613";1
"ENSG00000101680";0
"ENSG00000196569";0
"ENSG00000053747";0
"ENSG00000112769";0
"ENSG00000130702";1
"ENSG00000091136";1
"ENSG00000172037";0
"ENSG00000196878";0
"ENSG00000091128";1
"ENSG00000135862";0
"ENSG00000058085";0
"ENSG00000050555";0
"ENSG00000185896";1
"ENSG00000005893";1
"ENSG00000078081";0
"ENSG00000115365";0
"ENSG00000132434";1
"ENSG00000147036";1
"ENSG00000002549";1
"ENSG00000068697";1
"ENSG00000104341";0,21
"ENSG00000162511";0
"ENSG00000133424";1
"ENSG00000138709";0
"ENSG00000155506";0
"ENSG00000107929";0
"ENSG00000161813";0
"ENSG00000166173";0
"ENSG00000174720";1
"ENSG00000011376";0
"ENSG00000133706";1
"ENSG00000001497";0
"ENSG00000002834";0,11
"ENSG00000143418";0
"ENSG00000090661";1
"ENSG00000139624";1
"ENSG00000172292";0
"ENSG00000086730";0
"ENSG00000131023";1
"ENSG00000150457";0
"ENSG00000213658";1
"ENSG00000122188";1
"ENSG00000204381";0
"ENSG00000213626";0
"ENSG00000129988";1
"ENSG00000143815";1
"ENSG00000179528";0
"ENSG00000188779";1
"ENSG00000157578";0
"ENSG00000135338";0
"ENSG00000213398";0
"ENSG00000182866";1
"ENSG00000172954";0
"ENSG00000205629";0
"ENSG00000168806";0
"ENSG00000187922";0
"ENSG00000148346";1
"ENSG00000178177";1
"ENSG00000196233";1
"ENSG00000136167";1
"ENSG00000043462";0,02
"ENSG00000198728";1
"ENSG00000169744";0
"ENSG00000122367";0
"ENSG00000134333";0
"ENSG00000111716";0
"ENSG00000166816";0
"ENSG00000187942";1
"ENSG00000179241";1
"ENSG00000157978";1
"ENSG00000130164";1
"ENSG00000188636";1
"ENSG00000182195";1
"ENSG00000164406";1
"ENSG00000138795";0
"ENSG00000243709";1
"ENSG00000143768";0,01
"ENSG00000197980";1
"ENSG00000161904";0
"ENSG00000174106";1
"ENSG00000105617";1
"ENSG00000167615";0
"ENSG00000275183";0,73
"ENSG00000166477";0
"ENSG00000117385";0
"ENSG00000090530";0
"ENSG00000110811";1
"ENSG00000104660";1
"ENSG00000213625";0
"ENSG00000116678";0
"ENSG00000174697";0
"ENSG00000168924";0
"ENSG00000165046";0
"ENSG00000050426";0
"ENSG00000106003";1
"ENSG00000133317";0
"ENSG00000100097";1
"ENSG00000108679";1
"ENSG00000131981";0
"ENSG00000116977";0
"ENSG00000171916";0
"ENSG00000168961";0
"ENSG00000153012";1
"ENSG00000153902";0
"ENSG00000100600";1
"ENSG00000205213";0
"ENSG00000139292";1
"ENSG00000133067";0
"ENSG00000143486";0,07
"ENSG00000182508";1
"ENSG00000145685";0
"ENSG00000183722";0
"ENSG00000107902";1
"ENSG00000121454";0
"ENSG00000106852";0
"ENSG00000121897";0
"ENSG00000113594";0
"ENSG00000128342";0
"ENSG00000105486";0
"ENSG00000005156";0
"ENSG00000174405";1
"ENSG00000104974";1
"ENSG00000239998";0
"ENSG00000239961";0
"ENSG00000187116";0,18
"ENSG00000244482";1
"ENSG00000104972";0
"ENSG00000131042";0
"ENSG00000204577";0,07
"ENSG00000186818";0
"ENSG00000105609";0
"ENSG00000050405";0
"ENSG00000064042";0
"ENSG00000144791";0,05
"ENSG00000136490";0
"ENSG00000203896";1
"ENSG00000106683";0
"ENSG00000182541";1
"ENSG00000169756";1
"ENSG00000072163";0
"ENSG00000267796";0
"ENSG00000205659";1
"ENSG00000189308";0
"ENSG00000111052";1
"ENSG00000104863";1
"ENSG00000148943";1
"ENSG00000183814";0
"ENSG00000169783";0
"ENSG00000213171";1
"ENSG00000140471";1
"ENSG00000107798";1
"ENSG00000166035";1
"ENSG00000079435";0
"ENSG00000101670";1
"ENSG00000163898";1
"ENSG00000144182";0
"ENSG00000175536";0,02
"ENSG00000189067";1
"ENSG00000271601";0
"ENSG00000131899";1
"ENSG00000073350";0
"ENSG00000139233";0
"ENSG00000074695";0,04
"ENSG00000114988";1
"ENSG00000169223";0
"ENSG00000139636";1
"ENSG00000105983";0
"ENSG00000168216";0
"ENSG00000164187";1
"ENSG00000071282";1
"ENSG00000103227";1
"ENSG00000100258";1
"ENSG00000185621";0
"ENSG00000160789";0,21
"ENSG00000113368";0
"ENSG00000176619";0
"ENSG00000135363";0
"ENSG00000048540";0
"ENSG00000143013";1
"ENSG00000136153";0
"ENSG00000163431";0
"ENSG00000163380";1
"ENSG00000164715";1
"ENSG00000142235";0,27
"ENSG00000162761";0,04
"ENSG00000136944";1
"ENSG00000206535";1
"ENSG00000113441";1
"ENSG00000072201";1
"ENSG00000139517";0
"ENSG00000243716";1
"ENSG00000141854";0
"ENSG00000263956";0
"ENSG00000224531";0
"ENSG00000219626";0
"ENSG00000258150";1
"ENSG00000235169";0
"ENSG00000232388";1
"ENSG00000228672";1
"ENSG00000185290";1
"ENSG00000246922";0
"ENSG00000168273";1
"ENSG00000235098";0
"ENSG00000198064";1
"ENSG00000204323";0
"ENSG00000175820";0
"ENSG00000184785";0
"ENSG00000184949";1
"ENSG00000277058";0
"ENSG00000235376";0
"ENSG00000064489";1
"ENSG00000254901";0
"ENSG00000005189";0
"ENSG00000165714";0
"ENSG00000196365";0,21
"ENSG00000102910";1
"ENSG00000154359";0
"ENSG00000170500";1
"ENSG00000175556";0
"ENSG00000167210";1
"ENSG00000129038";0
"ENSG00000134013";0,55
"ENSG00000115318";0
"ENSG00000138131";0
"ENSG00000113083";1
"ENSG00000198121";0
"ENSG00000064547";0
"ENSG00000171517";1
"ENSG00000147145";1
"ENSG00000184574";0
"ENSG00000139679";0
"ENSG00000153395";0
"ENSG00000087253";0
"ENSG00000111684";1
"ENSG00000176454";0
"ENSG00000123684";1
"ENSG00000072071";1
"ENSG00000117114";0
"ENSG00000150471";0
"ENSG00000134324";0
"ENSG00000101577";1
"ENSG00000132793";0
"ENSG00000175445";0
"ENSG00000105520";0
"ENSG00000117600";0,24
"ENSG00000145012";0,19
"ENSG00000110031";0
"ENSG00000121207";1
"ENSG00000198589";1
"ENSG00000136141";0
"ENSG00000130224";0
"ENSG00000186001";1
"ENSG00000077454";1
"ENSG00000177595";1
"ENSG00000126243";0
"ENSG00000173621";0
"ENSG00000165379";0
"ENSG00000171236";1
"ENSG00000155530";0
"ENSG00000144749";0
"ENSG00000198799";0,21
"ENSG00000139263";0
"ENSG00000183423";1
"ENSG00000118308";0
"ENSG00000197324";1
"ENSG00000147650";1
"ENSG00000168702";0
"ENSG00000123384";0
"ENSG00000109771";1
"ENSG00000081479";1
"ENSG00000130881";1
"ENSG00000134569";0
"ENSG00000100068";1
"ENSG00000162337";0
"ENSG00000070018";0
"ENSG00000157193";0
"ENSG00000163956";1
"ENSG00000138095";1
"ENSG00000204950";0,56
"ENSG00000160959";1
"ENSG00000172061";0
"ENSG00000079691";1
"ENSG00000186648";1
"ENSG00000128606";1
"ENSG00000137269";0
"ENSG00000172731";0
"ENSG00000010626";0
"ENSG00000254402";0
"ENSG00000175489";0,23
"ENSG00000184709";1
"ENSG00000148814";1
"ENSG00000168904";1
"ENSG00000125122";1
"ENSG00000163827";0
"ENSG00000137507";1
"ENSG00000174004";1
"ENSG00000171757";0
"ENSG00000159708";1
"ENSG00000176809";0,02
"ENSG00000176681";1
"ENSG00000185158";1
"ENSG00000122477";1
"ENSG00000160233";1
"ENSG00000066557";1
"ENSG00000132128";1
"ENSG00000116212";0
"ENSG00000158113";1
"ENSG00000169683";0
"ENSG00000141294";0
"ENSG00000130764";1
"ENSG00000171962";1
"ENSG00000137821";1
"ENSG00000131409";0
"ENSG00000148948";1
"ENSG00000128594";1
"ENSG00000154099";1
"ENSG00000183908";0
"ENSG00000161328";0
"ENSG00000180979";1
"ENSG00000163428";1
"ENSG00000108829";0
"ENSG00000127399";0
"ENSG00000129295";0
"ENSG00000186105";0
"ENSG00000136802";0
"ENSG00000197147";1
"ENSG00000171488";0
"ENSG00000171492";1
"ENSG00000171017";0
"ENSG00000133739";0
"ENSG00000124831";1
"ENSG00000093167";0,13
"ENSG00000133640";1
"ENSG00000162620";1
"ENSG00000154237";0,14
"ENSG00000188906";0
"ENSG00000175928";0,24
"ENSG00000170382";0
"ENSG00000173114";0
"ENSG00000177363";0
"ENSG00000146006";0
"ENSG00000148356";0
"ENSG00000184154";0
"ENSG00000161036";0
"ENSG00000185565";1
"ENSG00000041802";0
"ENSG00000181817";0
"ENSG00000155858";1
"ENSG00000161654";0
"ENSG00000257103";1
"ENSG00000149657";0
"ENSG00000175324";0
"ENSG00000172850";0
"ENSG00000170860";0
"ENSG00000130520";0
"ENSG00000106355";0
"ENSG00000164167";1
"ENSG00000130332";0
"ENSG00000183011";0
"ENSG00000130592";1
"ENSG00000105699";0
"ENSG00000160285";1
"ENSG00000204482";0
"ENSG00000111144";0
"ENSG00000173503";0
"ENSG00000213906";1
"ENSG00000213903";1
"ENSG00000049323";1
"ENSG00000119681";0
"ENSG00000168056";0
"ENSG00000090006";0
"ENSG00000111321";0,69
"ENSG00000213316";1
"ENSG00000012223";0
"ENSG00000062524";1
"ENSG00000135521";1
"ENSG00000146963";1
"ENSG00000108848";1
"ENSG00000007392";1
"ENSG00000139329";0,65
"ENSG00000169641";0
"ENSG00000187398";0
"ENSG00000079257";1
"ENSG00000160932";1
"ENSG00000240053";0
"ENSG00000204421";1
"ENSG00000160886";1
"ENSG00000054219";0
"ENSG00000112799";0
"ENSG00000154589";1
"ENSG00000122224";1
"ENSG00000145220";1
"ENSG00000144214";1
"ENSG00000104903";1
"ENSG00000180155";0
"ENSG00000254087";1
"ENSG00000150551";0
"ENSG00000124466";1
"ENSG00000159871";1
"ENSG00000150556";1
"ENSG00000187123";0,99
"ENSG00000120992";0
"ENSG00000011009";0
"ENSG00000143353";0
"ENSG00000102897";0,04
"ENSG00000083099";1
"ENSG00000214113";1
"ENSG00000205707";0,03
"ENSG00000186687";0
"ENSG00000163155";0
"ENSG00000140280";1
"ENSG00000176018";1
"ENSG00000183060";0
"ENSG00000143669";0
"ENSG00000133800";0
"ENSG00000090382";0,03
"ENSG00000162441";0,06
"ENSG00000163818";1
"ENSG00000099949";1
"ENSG00000061337";0
"ENSG00000107816";1
"ENSG00000003056";1
"ENSG00000180660";0
"ENSG00000183742";1
"ENSG00000133315";1
"ENSG00000172264";1
"ENSG00000002822";1
"ENSG00000124688";0
"ENSG00000164109";0
"ENSG00000116670";0
"ENSG00000110514";1
"ENSG00000090316";1
"ENSG00000179632";1
"ENSG00000204103";1
"ENSG00000185022";0
"ENSG00000197063";0
"ENSG00000198517";0
"ENSG00000178573";0
"ENSG00000179222";0
"ENSG00000102316";0
"ENSG00000187243";0
"ENSG00000154545";1
"ENSG00000198934";1
"ENSG00000177383";0
"ENSG00000187601";1
"ENSG00000254585";1
"ENSG00000151276";0
"ENSG00000187391";1
"ENSG00000081026";1
"ENSG00000269313";0
"ENSG00000111196";0
"ENSG00000162385";0
"ENSG00000102158";1
"ENSG00000198042";1
"ENSG00000111837";1
"ENSG00000147676";0
"ENSG00000144063";0
"ENSG00000172175";0
"ENSG00000172005";1
"ENSG00000165072";0
"ENSG00000177943";1
"ENSG00000161021";1
"ENSG00000184384";0
"ENSG00000196782";0
"ENSG00000013619";0
"ENSG00000176909";0,02
"ENSG00000111885";1
"ENSG00000198162";1
"ENSG00000177239";0,01
"ENSG00000117643";1
"ENSG00000112893";1
"ENSG00000196547";0
"ENSG00000104774";0,05
"ENSG00000013288";1
"ENSG00000140400";0
"ENSG00000101363";1
"ENSG00000109323";1
"ENSG00000185090";0
"ENSG00000172469";1
"ENSG00000145050";0
"ENSG00000111261";1
"ENSG00000189221";0
"ENSG00000069535";0
"ENSG00000166963";1
"ENSG00000131711";0
"ENSG00000172878";1
"ENSG00000101460";1
"ENSG00000140941";0
"ENSG00000197769";0
"ENSG00000130479";1
"ENSG00000169032";1
"ENSG00000126934";1
"ENSG00000034152";1
"ENSG00000065559";1
"ENSG00000137764";0
"ENSG00000108984";0
"ENSG00000076984";1
"ENSG00000078018";0
"ENSG00000130758";0,03
"ENSG00000173327";1
"ENSG00000139625";1
"ENSG00000073803";1
"ENSG00000006062";0
"ENSG00000169967";1
"ENSG00000198909";0
"ENSG00000085511";0
"ENSG00000197442";0
"ENSG00000142733";0
"ENSG00000135341";1
"ENSG00000107968";0
"ENSG00000006432";1
"ENSG00000104814";0,02
"ENSG00000168067";0
"ENSG00000011566";1
"ENSG00000071054";1
"ENSG00000012983";0,38
"ENSG00000047849";0
"ENSG00000180834";0
"ENSG00000171533";0
"ENSG00000116871";1
"ENSG00000184368";1
"ENSG00000129680";0
"ENSG00000135525";0
"ENSG00000164114";1
"ENSG00000109339";0
"ENSG00000185386";1
"ENSG00000188130";1
"ENSG00000156711";0
"ENSG00000112062";1
"ENSG00000181085";1
"ENSG00000168175";0
"ENSG00000100030";1
"ENSG00000102882";1
"ENSG00000141639";0
"ENSG00000069956";1
"ENSG00000166484";1
"ENSG00000121653";1
"ENSG00000008735";0
"ENSG00000138834";1
"ENSG00000107643";1
"ENSG00000050748";0
"ENSG00000119487";1
"ENSG00000162889";0
"ENSG00000114738";0
"ENSG00000089022";0
"ENSG00000137802";0
"ENSG00000109270";1
"ENSG00000101367";0
"ENSG00000166974";0
"ENSG00000084764";0,77
"ENSG00000186868";1
"ENSG00000145416";0
"ENSG00000099785";1
"ENSG00000173926";1
"ENSG00000198060";1
"ENSG00000145495";1
"ENSG00000136536";1
"ENSG00000165406";0
"ENSG00000139266";0
"ENSG00000175130";0
"ENSG00000277443";1
"ENSG00000019169";0
"ENSG00000116141";0
"ENSG00000072518";0
"ENSG00000075413";1
"ENSG00000007047";0
"ENSG00000247626";0,09
"ENSG00000166986";0
"ENSG00000155254";1
"ENSG00000152939";0
"ENSG00000140832";0,13
"ENSG00000127241";0
"ENSG00000009724";0
"ENSG00000105613";1
"ENSG00000086015";0
"ENSG00000069020";0
"ENSG00000120539";0
"ENSG00000151224";1
"ENSG00000168906";1
"ENSG00000038274";0
"ENSG00000007264";1
"ENSG00000132561";0
"ENSG00000132031";0
"ENSG00000015479";1
"ENSG00000088888";0
"ENSG00000125952";1
"ENSG00000103495";0
"ENSG00000141644";0,07
"ENSG00000134046";1
"ENSG00000071655";1
"ENSG00000129071";0
"ENSG00000204406";1
"ENSG00000166987";1
"ENSG00000151332";0
"ENSG00000214309";0
"ENSG00000176055";0,04
"ENSG00000152601";0
"ENSG00000139793";0
"ENSG00000076770";0
"ENSG00000172197";1
"ENSG00000143797";0
"ENSG00000177669";1
"ENSG00000125505";0
"ENSG00000197971";0
"ENSG00000011258";1
"ENSG00000140943";0
"ENSG00000012174";1
"ENSG00000198125";0
"ENSG00000258839";0
"ENSG00000122696";1
"ENSG00000141437";0,07
"ENSG00000269743";0
"ENSG00000100294";0
"ENSG00000078070";0
"ENSG00000131844";0,14
"ENSG00000171444";0
"ENSG00000124370";1
"ENSG00000053524";1
"ENSG00000126217";1
"ENSG00000180398";0
"ENSG00000128285";0
"ENSG00000143384";0,58
"ENSG00000065328";0
"ENSG00000073111";0
"ENSG00000160294";1
"ENSG00000112118";0
"ENSG00000104738";0
"ENSG00000100297";1
"ENSG00000076003";0
"ENSG00000166508";1
"ENSG00000125885";0
"ENSG00000111877";1
"ENSG00000090674";1
"ENSG00000153898";0
"ENSG00000055732";0
"ENSG00000147316";0
"ENSG00000187778";0,02
"ENSG00000175471";0
"ENSG00000140563";0
"ENSG00000232119";0,67
"ENSG00000206481";1
"ENSG00000135272";0
"ENSG00000112559";1
"ENSG00000112139";1
"ENSG00000138400";1
"ENSG00000014641";1
"ENSG00000146701";0
"ENSG00000110492";0,23
"ENSG00000111554";1
"ENSG00000135679";1
"ENSG00000198625";1
"ENSG00000112159";0
"ENSG00000213920";1
"ENSG00000065833";1
"ENSG00000082212";0,23
"ENSG00000151376";0
"ENSG00000124733";0
"ENSG00000163875";0
"ENSG00000085276";0
"ENSG00000169057";0
"ENSG00000116353";1
"ENSG00000133398";1
"ENSG00000161920";1
"ENSG00000144893";0,23
"ENSG00000184634";0
"ENSG00000123066";1
"ENSG00000108510";1
"ENSG00000180182";0
"ENSG00000099917";1
"ENSG00000175221";1
"ENSG00000042429";1
"ENSG00000130772";0
"ENSG00000156603";0
"ENSG00000125686";1
"ENSG00000124641";0
"ENSG00000152944";1
"ENSG00000148297";1
"ENSG00000112282";1
"ENSG00000008838";1
"ENSG00000104973";0
"ENSG00000105085";0
"ENSG00000160563";0
"ENSG00000118579";1
"ENSG00000063322";0,77
"ENSG00000164758";1
"ENSG00000108590";1
"ENSG00000136146";1
"ENSG00000133997";0,32
"ENSG00000155868";1
"ENSG00000159479";0
"ENSG00000141026";0,2
"ENSG00000068305";0
"ENSG00000213999";1
"ENSG00000081189";0
"ENSG00000116604";1
"ENSG00000103313";0,44
"ENSG00000145794";1
"ENSG00000162591";1
"ENSG00000105429";0
"ENSG00000106780";1
"ENSG00000167077";1
"ENSG00000143995";0
"ENSG00000134138";0
"ENSG00000105419";0,66
"ENSG00000165304";0
"ENSG00000162959";0
"ENSG00000133895";0
"ENSG00000005102";0
"ENSG00000106511";0
"ENSG00000146834";1
"ENSG00000153208";0
"ENSG00000140406";0
"ENSG00000117899";0
"ENSG00000166823";1
"ENSG00000188095";1
"ENSG00000106484";0
"ENSG00000164024";1
"ENSG00000111142";1
"ENSG00000176845";1
"ENSG00000103260";0
"ENSG00000127804";0
"ENSG00000165792";1
"ENSG00000169519";1
"ENSG00000203791";1
"ENSG00000148335";0
"ENSG00000214756";0,03
"ENSG00000010165";0
"ENSG00000145388";1
"ENSG00000037897";0
"ENSG00000087995";0
"ENSG00000165055";0,04
"ENSG00000165819";1
"ENSG00000101574";1
"ENSG00000138382";1
"ENSG00000206562";0
"ENSG00000185432";0
"ENSG00000170439";1
"ENSG00000123600";1
"ENSG00000197006";1
"ENSG00000105976";0
"ENSG00000183496";1
"ENSG00000140259";1
"ENSG00000117122";0
"ENSG00000198948";1
"ENSG00000037749";1
"ENSG00000166482";0
"ENSG00000197614";1
"ENSG00000168958";1
"ENSG00000140545";0
"ENSG00000147324";1
"ENSG00000163975";0
"ENSG00000171109";1
"ENSG00000116688";1
"ENSG00000100060";0
"ENSG00000235718";1
"ENSG00000109736";0
"ENSG00000092931";0
"ENSG00000118855";1
"ENSG00000168389";1
"ENSG00000167700";0
"ENSG00000174514";0
"ENSG00000182544";0
"ENSG00000185156";1
"ENSG00000151690";1
"ENSG00000169026";1
"ENSG00000164073";1
"ENSG00000135953";1
"ENSG00000257335";1
"ENSG00000131446";1
"ENSG00000168282";0
"ENSG00000128268";0
"ENSG00000071073";0,36
"ENSG00000161013";0
"ENSG00000167889";0
"ENSG00000152127";1
"ENSG00000174197";1
"ENSG00000170476";1
"ENSG00000177453";1
"ENSG00000105889";1
"ENSG00000198408";0,04
"ENSG00000074416";0
"ENSG00000170430";1
"ENSG00000111341";0
"ENSG00000102858";0
"ENSG00000008394";0,95
"ENSG00000085871";1
"ENSG00000143198";1
"ENSG00000154305";0,38
"ENSG00000261857";0
"ENSG00000101752";1
"ENSG00000197530";1
"ENSG00000135596";1
"ENSG00000133816";0
"ENSG00000243156";0
"ENSG00000133808";0
"ENSG00000100139";0
"ENSG00000164877";0
"ENSG00000204516";0
"ENSG00000165175";1
"ENSG00000101871";0
"ENSG00000080561";0
"ENSG00000167470";1
"ENSG00000198160";1
"ENSG00000105556";1
"ENSG00000155545";1
"ENSG00000125457";0
"ENSG00000240972";0
"ENSG00000116691";1
"ENSG00000170854";0,23
"ENSG00000141503";0
"ENSG00000107789";0
"ENSG00000164654";1
"ENSG00000027001";0,07
"ENSG00000151338";0
"ENSG00000167842";1
"ENSG00000158411";1
"ENSG00000187098";0
"ENSG00000155438";0,11
"ENSG00000148773";0
"ENSG00000125863";1
"ENSG00000196588";0
"ENSG00000186260";1
"ENSG00000128585";0
"ENSG00000079277";0
"ENSG00000099875";1
"ENSG00000133606";1
"ENSG00000075975";1
"ENSG00000011143";0,21
"ENSG00000150051";1
"ENSG00000100427";1
"ENSG00000110917";1
"ENSG00000151725";0
"ENSG00000178053";1
"ENSG00000089693";0
"ENSG00000076242";0,78
"ENSG00000119684";1
"ENSG00000168404";1
"ENSG00000167548";1
"ENSG00000055609";0,36
"ENSG00000005483";0
"ENSG00000078403";0,04
"ENSG00000213190";0
"ENSG00000130382";1
"ENSG00000171843";1
"ENSG00000130396";0,06
"ENSG00000275023";0
"ENSG00000118058";0
"ENSG00000115648";1
"ENSG00000167965";0
"ENSG00000009950";0
"ENSG00000175727";0
"ENSG00000108788";1
"ENSG00000151611";1
"ENSG00000139428";0,73
"ENSG00000132763";1
"ENSG00000168288";1
"ENSG00000108960";0
"ENSG00000142606";0
"ENSG00000196549";0
"ENSG00000169446";0
"ENSG00000166670";0
"ENSG00000099953";0
"ENSG00000157227";0
"ENSG00000102996";1
"ENSG00000156103";1
"ENSG00000198598";0,35
"ENSG00000123342";0
"ENSG00000189409";1
"ENSG00000125966";0
"ENSG00000008516";0,32
"ENSG00000271447";0
"ENSG00000087245";1
"ENSG00000149968";0
"ENSG00000137673";0
"ENSG00000138722";0
"ENSG00000173269";0
"ENSG00000155229";1
"ENSG00000169184";1
"ENSG00000020426";1
"ENSG00000121211";0
"ENSG00000163563";0
"ENSG00000138587";1
"ENSG00000070444";1
"ENSG00000165943";1
"ENSG00000182208";1
"ENSG00000173542";1
"ENSG00000114978";0
"ENSG00000172081";1
"ENSG00000120162";0
"ENSG00000142961";0
"ENSG00000115540";1
"ENSG00000075643";1
"ENSG00000124615";0
"ENSG00000164172";1
"ENSG00000166391";1
"ENSG00000115275";0
"ENSG00000164077";0,09
"ENSG00000103111";1
"ENSG00000061987";0
"ENSG00000133422";0
"ENSG00000159256";0
"ENSG00000133131";1
"ENSG00000185787";1
"ENSG00000123562";0
"ENSG00000116151";1
"ENSG00000188010";0
"ENSG00000139714";0
"ENSG00000171160";1
"ENSG00000186205";0
"ENSG00000117791";1
"ENSG00000101928";0
"ENSG00000130150";1
"ENSG00000106330";0
"ENSG00000073146";1
"ENSG00000155363";0
"ENSG00000079931";0
"ENSG00000129255";0
"ENSG00000107186";0
"ENSG00000197629";1
"ENSG00000103152";0
"ENSG00000124383";0
"ENSG00000135698";1
"ENSG00000196199";0
"ENSG00000051825";0
"ENSG00000178802";1
"ENSG00000117400";0
"ENSG00000008382";0
"ENSG00000005381";0,44
"ENSG00000130830";1
"ENSG00000108852";1
"ENSG00000161647";1
"ENSG00000072415";1
"ENSG00000105926";0
"ENSG00000150054";1
"ENSG00000154889";1
"ENSG00000066382";0
"ENSG00000128309";1
"ENSG00000254858";0
"ENSG00000156968";1
"ENSG00000115204";0
"ENSG00000197965";1
"ENSG00000149573";0,02
"ENSG00000160588";1
"ENSG00000158887";0
"ENSG00000153029";0
"ENSG00000135324";0
"ENSG00000158186";0
"ENSG00000260314";0
"ENSG00000011028";1
"ENSG00000020922";1
"ENSG00000118242";0,03
"ENSG00000178988";1
"ENSG00000179010";1
"ENSG00000172935";0
"ENSG00000037757";1
"ENSG00000278619";0
"ENSG00000134042";1
"ENSG00000173141";0,11
"ENSG00000159111";1
"ENSG00000174547";1
"ENSG00000262814";0
"ENSG00000172172";0
"ENSG00000180992";0
"ENSG00000137547";0
"ENSG00000166902";1
"ENSG00000158042";0
"ENSG00000112110";0
"ENSG00000115364";0
"ENSG00000169288";1
"ENSG00000242485";0,76
"ENSG00000197345";0
"ENSG00000082515";0
"ENSG00000214026";0
"ENSG00000143314";0
"ENSG00000108826";0
"ENSG00000086504";0
"ENSG00000112651";1
"ENSG00000185414";1
"ENSG00000106591";0,65
"ENSG00000243147";1
"ENSG00000130312";0
"ENSG00000132313";0
"ENSG00000171421";0
"ENSG00000116221";0
"ENSG00000204316";0,02
"ENSG00000154719";1
"ENSG00000114686";0
"ENSG00000185608";1
"ENSG00000182154";0
"ENSG00000198015";0
"ENSG00000055950";1
"ENSG00000135900";0
"ENSG00000278845";1
"ENSG00000259494";1
"ENSG00000136522";0
"ENSG00000175581";0
"ENSG00000149792";0
"ENSG00000105364";0,21
"ENSG00000136897";1
"ENSG00000111639";0
"ENSG00000172590";0
"ENSG00000204822";0
"ENSG00000183617";1
"ENSG00000162910";0
"ENSG00000143436";0
"ENSG00000181991";0
"ENSG00000128626";0
"ENSG00000116898";0
"ENSG00000182180";0
"ENSG00000239789";0
"ENSG00000204568";1
"ENSG00000163319";1
"ENSG00000266472";0,78
"ENSG00000175110";1
"ENSG00000181610";0
"ENSG00000062582";1
"ENSG00000131368";0,06
"ENSG00000125901";0
"ENSG00000113048";1
"ENSG00000147586";0,02
"ENSG00000122140";1
"ENSG00000112996";0
"ENSG00000102738";0
"ENSG00000090263";0,04
"ENSG00000074071";0
"ENSG00000061794";0
"ENSG00000134056";1
"ENSG00000144029";1
"ENSG00000243927";1
"ENSG00000125445";0
"ENSG00000135972";1
"ENSG00000148187";1
"ENSG00000124532";0
"ENSG00000053372";0,42
"ENSG00000072952";0
"ENSG00000166928";0,11
"ENSG00000156738";1
"ENSG00000149534";1
"ENSG00000110079";1
"ENSG00000110077";1
"ENSG00000166927";1
"ENSG00000178860";0,65
"ENSG00000095002";0
"ENSG00000113318";1
"ENSG00000204410";1
"ENSG00000116062";0
"ENSG00000135097";1
"ENSG00000153944";0
"ENSG00000188895";1
"ENSG00000174579";1
"ENSG00000005302";1
"ENSG00000263639";0,02
"ENSG00000215183";1
"ENSG00000147065";0,23
"ENSG00000038945";0
"ENSG00000175806";0
"ENSG00000148450";1
"ENSG00000174099";0
"ENSG00000164078";0
"ENSG00000173531";1
"ENSG00000134602";1
"ENSG00000138379";0
"ENSG00000125459";0
"ENSG00000163132";1
"ENSG00000120149";1
"ENSG00000205362";0,18
"ENSG00000169715";0
"ENSG00000198417";1
"ENSG00000125144";1
"ENSG00000205364";0
"ENSG00000187193";0
"ENSG00000125148";1
"ENSG00000182979";1
"ENSG00000149480";0,4
"ENSG00000057935";0
"ENSG00000099810";1
"ENSG00000172167";0
"ENSG00000137409";1
"ENSG00000109919";0
"ENSG00000182712";1
"ENSG00000214827";0
"ENSG00000147649";0
"ENSG00000156469";0
"ENSG00000122085";0,01
"ENSG00000120832";0
"ENSG00000127989";1
"ENSG00000188786";1
"ENSG00000143033";1
"ENSG00000103707";1
"ENSG00000066855";0
"ENSG00000148824";0,21
"ENSG00000120254";1
"ENSG00000100714";1
"ENSG00000163738";1
"ENSG00000065911";0
"ENSG00000177000";1
"ENSG00000103248";0,57
"ENSG00000136371";0
"ENSG00000085760";0
"ENSG00000122033";1
"ENSG00000132749";0
"ENSG00000171100";1
"ENSG00000166912";0
"ENSG00000014914";1
"ENSG00000150712";0
"ENSG00000163719";1
"ENSG00000198690";0
"ENSG00000063601";1
"ENSG00000087053";1
"ENSG00000100330";0
"ENSG00000108389";0,11
"ENSG00000139505";1
"ENSG00000003987";1
"ENSG00000102043";1
"ENSG00000104643";0,72
"ENSG00000135297";1
"ENSG00000198793";1
"ENSG00000242114";0
"ENSG00000107951";1
"ENSG00000120662";1
"ENSG00000124275";1
"ENSG00000116984";1
"ENSG00000132613";1
"ENSG00000170873";1
"ENSG00000129422";0
"ENSG00000132938";1
"ENSG00000173171";0
"ENSG00000128654";0
"ENSG00000177034";1
"ENSG00000169550";0
"ENSG00000181143";0,14
"ENSG00000185499";0
"ENSG00000176945";1
"ENSG00000145113";0,26
"ENSG00000117983";1
"ENSG00000184956";0
