"";"x"
"ENSG00000115963";1
"ENSG00000239305";1
"ENSG00000022840";0
"ENSG00000157450";1
"ENSG00000128482";1
"ENSG00000125352";0
"ENSG00000124226";1
"ENSG00000265491";1
"ENSG00000123091";0
"ENSG00000137522";1
"ENSG00000133874";0
"ENSG00000164068";0
"ENSG00000101695";0
"ENSG00000070423";0
"ENSG00000133135";1
"ENSG00000113269";0
"ENSG00000181481";0
"ENSG00000134758";1
"ENSG00000170881";1
"ENSG00000082996";1
"ENSG00000110315";0
"ENSG00000151692";0
"ENSG00000137393";1
"ENSG00000145860";0
"ENSG00000118518";1
"ENSG00000235631";1
"ENSG00000163162";0
"ENSG00000013561";1
"ENSG00000170153";0
"ENSG00000176641";0
"ENSG00000141576";1
"ENSG00000198862";1
"ENSG00000141622";1
"ENSG00000158717";0
"ENSG00000108523";1
"ENSG00000163961";1
"ENSG00000120925";1
"ENSG00000145428";0
"ENSG00000164197";0
"ENSG00000180537";0
"ENSG00000165188";1
"ENSG00000138942";1
"ENSG00000178828";1
"ENSG00000168159";0
"ENSG00000034677";1
"ENSG00000158286";1
"ENSG00000212864";0,29
"ENSG00000155827";1
"ENSG00000178222";1
"ENSG00000173821";0
"ENSG00000167257";1
"ENSG00000099999";0
"ENSG00000011275";1
"ENSG00000146373";0
"ENSG00000152193";0
"ENSG00000187147";1
"ENSG00000101236";1
"ENSG00000163481";1
"ENSG00000173456";1
"ENSG00000121481";1
"ENSG00000092098";1
"ENSG00000105982";1
"ENSG00000170633";0
"ENSG00000137075";0
"ENSG00000204618";1
"ENSG00000103549";0,08
"ENSG00000181852";1
"ENSG00000108375";0
"ENSG00000146083";0
"ENSG00000063978";1
"ENSG00000204308";1
"ENSG00000127870";1
"ENSG00000114125";0
"ENSG00000112130";0
"ENSG00000189050";0
"ENSG00000135119";1
"ENSG00000111880";1
"ENSG00000023191";1
"ENSG00000184719";1
"ENSG00000171861";1
"ENSG00000101654";1
"ENSG00000185946";1
"ENSG00000142327";0
"ENSG00000176393";0
"ENSG00000205937";0,13
"ENSG00000116586";1
"ENSG00000169855";1
"ENSG00000185008";0,05
"ENSG00000154134";1
"ENSG00000154133";0,05
"ENSG00000067900";1
"ENSG00000134318";1
"ENSG00000119314";0
"ENSG00000067836";0
"ENSG00000149489";0
"ENSG00000125995";1
"ENSG00000145491";0
"ENSG00000185483";1
"ENSG00000169071";1
"ENSG00000069667";1
"ENSG00000143365";1
"ENSG00000183638";1
"ENSG00000104237";0
"ENSG00000102218";0
"ENSG00000164610";0
"ENSG00000132383";0
"ENSG00000117748";1
"ENSG00000106399";1
"ENSG00000129197";0
"ENSG00000103932";1
"ENSG00000122484";1
"ENSG00000005175";1
"ENSG00000197713";0
"ENSG00000117133";0,04
"ENSG00000197498";0
"ENSG00000103494";0
"ENSG00000092200";0
"ENSG00000156313";1
"ENSG00000181031";0
"ENSG00000089169";0
"ENSG00000153574";0
"ENSG00000198755";0,02
"ENSG00000147403";0
"ENSG00000142676";0
"ENSG00000197958";0
"ENSG00000167526";0
"ENSG00000188846";1
"ENSG00000174748";0
"ENSG00000265681";0
"ENSG00000105640";0
"ENSG00000108298";0,19
"ENSG00000122026";1
"ENSG00000163584";0
"ENSG00000116251";1
"ENSG00000198242";0
"ENSG00000125691";0
"ENSG00000114391";1
"ENSG00000037241";0
"ENSG00000161970";0,29
"ENSG00000166441";0
"ENSG00000108107";0
"ENSG00000162244";1
"ENSG00000156482";0
"ENSG00000071082";0
"ENSG00000144713";1
"ENSG00000109475";0
"ENSG00000182899";0
"ENSG00000136942";0
"ENSG00000165502";0,93
"ENSG00000241343";0,02
"ENSG00000130255";0
"ENSG00000197756";0
"ENSG00000145592";0
"ENSG00000172809";0
"ENSG00000163923";1
"ENSG00000198918";0
"ENSG00000100316";1
"ENSG00000229117";0
"ENSG00000174444";1
"ENSG00000122406";1
"ENSG00000089009";0
"ENSG00000148303";1
"ENSG00000146223";1
"ENSG00000147604";1
"ENSG00000161016";1
"ENSG00000163682";0
"ENSG00000089157";0
"ENSG00000137818";1
"ENSG00000177600";0
"ENSG00000163902";1
"ENSG00000118705";0,44
"ENSG00000163684";0
"ENSG00000239927";0
"ENSG00000178718";1
"ENSG00000148688";1
"ENSG00000152464";1
"ENSG00000124787";0,05
"ENSG00000141425";0
"ENSG00000101413";0,05
"ENSG00000163125";1
"ENSG00000124614";0
"ENSG00000142534";0,06
"ENSG00000112306";1
"ENSG00000110700";0
"ENSG00000164587";0
"ENSG00000134419";0
"ENSG00000115268";0
"ENSG00000105193";0
"ENSG00000182774";0
"ENSG00000096150";0
"ENSG00000187051";0,02
"ENSG00000105372";0
"ENSG00000008988";0
"ENSG00000171858";0
"ENSG00000186468";0
"ENSG00000138326";0
"ENSG00000118181";0
"ENSG00000197728";0,48
"ENSG00000143947";0
"ENSG00000185088";0
"ENSG00000177954";0,06
"ENSG00000233927";0
"ENSG00000213741";1
"ENSG00000140988";0
"ENSG00000145425";0,91
"ENSG00000149273";0
"ENSG00000198034";1
"ENSG00000083845";0
"ENSG00000117676";1
"ENSG00000071242";1
"ENSG00000177189";1
"ENSG00000162302";0
"ENSG00000100784";1
"ENSG00000108443";0
"ENSG00000175634";0
"ENSG00000136643";1
"ENSG00000198208";0
"ENSG00000137154";1
"ENSG00000171863";0
"ENSG00000142937";0
"ENSG00000170889";1
"ENSG00000168028";1
"ENSG00000141564";1
"ENSG00000007376";1
"ENSG00000166133";1
"ENSG00000156990";0
"ENSG00000165526";0
"ENSG00000144580";0
"ENSG00000166592";0
"ENSG00000155876";0,88
"ENSG00000083750";0
"ENSG00000116954";1
"ENSG00000025039";0,53
"ENSG00000133818";1
"ENSG00000126458";0
"ENSG00000125844";1
"ENSG00000124782";1
"ENSG00000180245";1
"ENSG00000167325";0,09
"ENSG00000171848";0
"ENSG00000085721";1
"ENSG00000052749";1
"ENSG00000067533";1
"ENSG00000160208";0,07
"ENSG00000160214";0
"ENSG00000132275";0
"ENSG00000114767";1
"ENSG00000179041";1
"ENSG00000102104";1
"ENSG00000136444";1
"ENSG00000134321";1
"ENSG00000187257";1
"ENSG00000081019";1
"ENSG00000048649";1
"ENSG00000171490";0
"ENSG00000137876";0
"ENSG00000169402";1
"ENSG00000160188";0
"ENSG00000130363";1
"ENSG00000111834";0
"ENSG00000172426";0
"ENSG00000146374";0,08
"ENSG00000159579";1
"ENSG00000174891";1
"ENSG00000111011";0,09
"ENSG00000148484";0
"ENSG00000137996";1
"ENSG00000100218";1
"ENSG00000258366";0
"ENSG00000182010";1
"ENSG00000114993";1
"ENSG00000139970";0
"ENSG00000125744";0,09
"ENSG00000133318";0
"ENSG00000130347";0
"ENSG00000185924";1
"ENSG00000186907";1
"ENSG00000115310";0
"ENSG00000136514";0
"ENSG00000176225";1
"ENSG00000176783";0
"ENSG00000204130";1
"ENSG00000018189";0,07
"ENSG00000108309";1
"ENSG00000105784";1
"ENSG00000079102";1
"ENSG00000159216";0
"ENSG00000124813";0
"ENSG00000020633";0
"ENSG00000160753";0
"ENSG00000198853";1
"ENSG00000175792";0,46
"ENSG00000183207";0,07
"ENSG00000111832";1
"ENSG00000013392";1
"ENSG00000156253";1
"ENSG00000122481";1
"ENSG00000182552";1
"ENSG00000171509";1
"ENSG00000186350";1
"ENSG00000204231";0,05
"ENSG00000163785";0,57
"ENSG00000196218";1
"ENSG00000198626";0,6
"ENSG00000198838";1
"ENSG00000197747";0
"ENSG00000163191";0,08
"ENSG00000163221";0
"ENSG00000189171";1
"ENSG00000189334";0
"ENSG00000188643";0
"ENSG00000160678";1
"ENSG00000196754";0
"ENSG00000188015";0
"ENSG00000196154";1
"ENSG00000197956";0
"ENSG00000143546";0
"ENSG00000163220";0
"ENSG00000160307";0
"ENSG00000116497";0
"ENSG00000163993";1
"ENSG00000170989";0
"ENSG00000213694";1
"ENSG00000125910";0
"ENSG00000180739";0
"ENSG00000173432";1
"ENSG00000134339";1
"ENSG00000166788";0
"ENSG00000168061";0,08
"ENSG00000211456";0
"ENSG00000151835";0
"ENSG00000142230";0
"ENSG00000130254";1
"ENSG00000160633";1
"ENSG00000103449";0
"ENSG00000165821";0
"ENSG00000130590";1
"ENSG00000187634";0
"ENSG00000177570";0
"ENSG00000203943";0
"ENSG00000167100";0
"ENSG00000141858";1
"ENSG00000164483";0
"ENSG00000020577";1
"ENSG00000179134";1
"ENSG00000156671";1
"ENSG00000177409";0
"ENSG00000205413";0,8
"ENSG00000101347";0
"ENSG00000100347";1
"ENSG00000155307";1
"ENSG00000136715";1
"ENSG00000150459";1
"ENSG00000164576";1
"ENSG00000164105";0
"ENSG00000105063";1
"ENSG00000100239";0,04
"ENSG00000110075";0,02
"ENSG00000079332";1
"ENSG00000152700";1
"ENSG00000123453";1
"ENSG00000004139";1
"ENSG00000205323";1
"ENSG00000104835";1
"ENSG00000031698";1
"ENSG00000175467";1
"ENSG00000075856";0
"ENSG00000111961";1
"ENSG00000122122";0
"ENSG00000156876";0
"ENSG00000130066";1
"ENSG00000141504";0
"ENSG00000182568";0
"ENSG00000119042";1
"ENSG00000184788";1
"ENSG00000151748";0
"ENSG00000126524";1
"ENSG00000100241";1
"ENSG00000133812";1
"ENSG00000188322";0
"ENSG00000139697";1
"ENSG00000064932";0
"ENSG00000052802";0,01
"ENSG00000109929";0
"ENSG00000141696";0
"ENSG00000126461";1
"ENSG00000173611";0
"ENSG00000085365";1
"ENSG00000140497";1
"ENSG00000116521";1
"ENSG00000227500";0
"ENSG00000198794";0
"ENSG00000171222";1
"ENSG00000232040";1
"ENSG00000140386";1
"ENSG00000114650";0
"ENSG00000168077";0,08
"ENSG00000073060";0
"ENSG00000138760";1
"ENSG00000074660";0
"ENSG00000244486";1
"ENSG00000143653";0
"ENSG00000145284";0
"ENSG00000099194";0
"ENSG00000092108";0,2
"ENSG00000184178";1
"ENSG00000171951";0
"ENSG00000104112";1
"ENSG00000166922";0,05
"ENSG00000124935";1
"ENSG00000161055";0,09
"ENSG00000079689";0
"ENSG00000151967";1
"ENSG00000006747";0
"ENSG00000151466";0
"ENSG00000132330";1
"ENSG00000010803";0
"ENSG00000047634";1
"ENSG00000102098";0,48
"ENSG00000146285";0
"ENSG00000168356";0
"ENSG00000105711";0
"ENSG00000136531";0
"ENSG00000153253";0
"ENSG00000166257";1
"ENSG00000007314";0
"ENSG00000177098";0
"ENSG00000183873";1
"ENSG00000196876";0,13
"ENSG00000169432";0
"ENSG00000163156";0
"ENSG00000111319";0
"ENSG00000168447";0
"ENSG00000162572";0
"ENSG00000166828";0
"ENSG00000133028";0
"ENSG00000130489";0
"ENSG00000153130";0
"ENSG00000116171";0
"ENSG00000121064";0
"ENSG00000180900";1
"ENSG00000136193";0
"ENSG00000141295";1
"ENSG00000144306";0,09
"ENSG00000080293";0
"ENSG00000159307";0
"ENSG00000175356";1
"ENSG00000142186";1
"ENSG00000136021";0
"ENSG00000000457";0
"ENSG00000198301";1
"ENSG00000115884";0
"ENSG00000169439";1
"ENSG00000162512";0
"ENSG00000124145";0
"ENSG00000125775";1
"ENSG00000137575";1
"ENSG00000165525";0
"ENSG00000165689";0,13
"ENSG00000054282";1
"ENSG00000128228";1
"ENSG00000132581";0
"ENSG00000078808";0,55
"ENSG00000205138";1
"ENSG00000167985";1
"ENSG00000073578";1
"ENSG00000117118";0
"ENSG00000143252";0
"ENSG00000204370";0
"ENSG00000146555";1
"ENSG00000168497";1
"ENSG00000100445";0
"ENSG00000184860";0
"ENSG00000139410";0
"ENSG00000135094";0
"ENSG00000140612";1
"ENSG00000166562";1
"ENSG00000157020";0
"ENSG00000129657";1
"ENSG00000100003";0,02
"ENSG00000133488";1
"ENSG00000103184";0,44
"ENSG00000148396";1
"ENSG00000120341";0
"ENSG00000121542";1
"ENSG00000265808";1
"ENSG00000093183";0
"ENSG00000100934";0
"ENSG00000101310";1
"ENSG00000107651";1
"ENSG00000113615";0
"ENSG00000138802";1
"ENSG00000176986";1
"ENSG00000150961";0
"ENSG00000138674";0
"ENSG00000075826";1
"ENSG00000058262";1
"ENSG00000065665";1
"ENSG00000106803";0
"ENSG00000132432";0
"ENSG00000008952";0
"ENSG00000025796";1
"ENSG00000138593";0
"ENSG00000187742";0
"ENSG00000141574";1
"ENSG00000085415";1
"ENSG00000091490";0
"ENSG00000071537";1
"ENSG00000143416";0
"ENSG00000007908";0
"ENSG00000113811";1
"ENSG00000188404";0
"ENSG00000198832";1
"ENSG00000073169";1
"ENSG00000110876";0
"ENSG00000174175";0
"ENSG00000131871";0,07
"ENSG00000198843";1
"ENSG00000075213";1
"ENSG00000012171";0
"ENSG00000075223";0,49
"ENSG00000153993";0,08
"ENSG00000001617";0
"ENSG00000010319";0
"ENSG00000196189";0
"ENSG00000185033";0,09
"ENSG00000168758";0
"ENSG00000187764";0,04
"ENSG00000135622";1
"ENSG00000095539";1
"ENSG00000112902";1
"ENSG00000082684";0
"ENSG00000092421";0
"ENSG00000167680";0
"ENSG00000143434";1
"ENSG00000137872";0
"ENSG00000138623";1
"ENSG00000079387";0,13
"ENSG00000163904";1
"ENSG00000161956";1
"ENSG00000119231";0,08
"ENSG00000112701";0
"ENSG00000138468";1
"ENSG00000166192";1
"ENSG00000183291";1
"ENSG00000086475";0
"ENSG00000179918";0
"ENSG00000162430";0,05
"ENSG00000250722";0,91
"ENSG00000109618";1
"ENSG00000186522";1
"ENSG00000138758";0
"ENSG00000180096";0
"ENSG00000168385";0
"ENSG00000100167";1
"ENSG00000108387";0
"ENSG00000184702";0
"ENSG00000125354";0
"ENSG00000122545";0
"ENSG00000164402";1
"ENSG00000184640";0
"ENSG00000178980";1
"ENSG00000198736";1
"ENSG00000122335";0
"ENSG00000142864";1
"ENSG00000172058";0
"ENSG00000140264";1
"ENSG00000129158";0,05
"ENSG00000183569";1
"ENSG00000111897";1
"ENSG00000168528";1
"ENSG00000132824";0,05
"ENSG00000184716";1
"ENSG00000164300";0,09
"ENSG00000120742";1
"ENSG00000151778";1
"ENSG00000197249";0
"ENSG00000196136";1
"ENSG00000188488";0
"ENSG00000170099";1
"ENSG00000021355";0
"ENSG00000124570";0
"ENSG00000166401";0
"ENSG00000170542";0
"ENSG00000117601";0,09
"ENSG00000099937";1
"ENSG00000106366";0
"ENSG00000135919";0
"ENSG00000132386";1
"ENSG00000167711";0
"ENSG00000149131";1
"ENSG00000149257";0
"ENSG00000163536";0,26
"ENSG00000197019";1
"ENSG00000179833";0
"ENSG00000167565";1
"ENSG00000082497";1
"ENSG00000080546";1
"ENSG00000130766";1
"ENSG00000149212";0,89
"ENSG00000187231";1
"ENSG00000152217";0
"ENSG00000099381";0
"ENSG00000139718";1
"ENSG00000181555";0
"ENSG00000183576";0
"ENSG00000185917";1
"ENSG00000168137";1
"ENSG00000103037";1
"ENSG00000145391";0
"ENSG00000183955";1
"ENSG00000143379";0
"ENSG00000136169";0
"ENSG00000170364";0
"ENSG00000107290";1
"ENSG00000119335";1
"ENSG00000174938";0
"ENSG00000168066";1
"ENSG00000099995";1
"ENSG00000104897";0
"ENSG00000183431";1
"ENSG00000115128";1
"ENSG00000115524";1
"ENSG00000087365";1
"ENSG00000189091";1
"ENSG00000143368";1
"ENSG00000169976";1
"ENSG00000105705";1
"ENSG00000198089";1
"ENSG00000163935";1
"ENSG00000198879";1
"ENSG00000175793";1
"ENSG00000116560";1
"ENSG00000104332";0
"ENSG00000145423";1
"ENSG00000106483";1
"ENSG00000116754";1
"ENSG00000153006";0,44
"ENSG00000153914";1
"ENSG00000188529";1
"ENSG00000154548";1
"ENSG00000064607";0
"ENSG00000156304";1
"ENSG00000104859";0
"ENSG00000197976";1
"ENSG00000132424";0,54
"ENSG00000136450";1
"ENSG00000263465";0,02
"ENSG00000139218";1
"ENSG00000161547";1
"ENSG00000112081";1
"ENSG00000116350";0
"ENSG00000100650";1
"ENSG00000124193";0
"ENSG00000115875";1
"ENSG00000061936";0
"ENSG00000111786";1
"ENSG00000198818";0,12
"ENSG00000213064";0
"ENSG00000173349";1
"ENSG00000133661";1
"ENSG00000164466";1
"ENSG00000156398";0
"ENSG00000107819";0
"ENSG00000183605";1
"ENSG00000144040";0
"ENSG00000108823";1
"ENSG00000163069";0
"ENSG00000170624";0,02
"ENSG00000127990";1
"ENSG00000102683";1
"ENSG00000114790";0
"ENSG00000118473";0
"ENSG00000185900";1
"ENSG00000118515";1
"ENSG00000275342";0
"ENSG00000173517";0,09
"ENSG00000101049";0
"ENSG00000104205";1
"ENSG00000167524";1
"ENSG00000198964";0
"ENSG00000164023";1
"ENSG00000129810";0
"ENSG00000163535";0
"ENSG00000166224";0,44
"ENSG00000126821";0
"ENSG00000163082";0,03
"ENSG00000181523";1
"ENSG00000167037";1
"ENSG00000141258";0
"ENSG00000100359";1
"ENSG00000104969";1
"ENSG00000197860";0
"ENSG00000178188";1
"ENSG00000160999";0
"ENSG00000111252";0
"ENSG00000183918";0
"ENSG00000198574";0
"ENSG00000027869";0
"ENSG00000125731";0
"ENSG00000095370";0
"ENSG00000104611";0
"ENSG00000189410";0
"ENSG00000198478";0
"ENSG00000142669";0
"ENSG00000131171";1
"ENSG00000185437";0
"ENSG00000100092";0
"ENSG00000087266";0
"ENSG00000130147";0
"ENSG00000175137";0
"ENSG00000131370";1
"ENSG00000109686";1
"ENSG00000141985";0
"ENSG00000107295";0
"ENSG00000097033";0
"ENSG00000148341";0
"ENSG00000147010";0
"ENSG00000107957";0
"ENSG00000174705";0
"ENSG00000154447";0
"ENSG00000156463";1
"ENSG00000172985";0
"ENSG00000125089";1
"ENSG00000169247";0
"ENSG00000035115";0
"ENSG00000161681";1
"ENSG00000162105";0
"ENSG00000179526";1
"ENSG00000129214";0
"ENSG00000107338";0,09
"ENSG00000160691";0
"ENSG00000185634";1
"ENSG00000171241";1
"ENSG00000169291";1
"ENSG00000127922";0
"ENSG00000138606";1
"ENSG00000164690";1
"ENSG00000180730";0
"ENSG00000178343";0
"ENSG00000198892";0
"ENSG00000164054";0
"ENSG00000237515";1
"ENSG00000160410";1
"ENSG00000176974";0
"ENSG00000182199";0
"ENSG00000108061";1
"ENSG00000197417";0
"ENSG00000146414";0,02
"ENSG00000144736";0,49
"ENSG00000164403";0
"ENSG00000146950";0
"ENSG00000138771";0
"ENSG00000158352";1
"ENSG00000110013";0
"ENSG00000196470";1
"ENSG00000181788";0
"ENSG00000072858";1
"ENSG00000149577";0
"ENSG00000185187";0
"ENSG00000142512";0
"ENSG00000161640";1
"ENSG00000254415";0
"ENSG00000105501";0
"ENSG00000168995";0
"ENSG00000129450";0
"ENSG00000147955";1
"ENSG00000142178";0
"ENSG00000170145";0,15
"ENSG00000052723";1
"ENSG00000120725";0
"ENSG00000185664";1
"ENSG00000159263";0
"ENSG00000169375";1
"ENSG00000127511";1
"ENSG00000092208";1
"ENSG00000197555";1
"ENSG00000116991";0
"ENSG00000105738";1
"ENSG00000213445";0
"ENSG00000198053";0
"ENSG00000101307";0
"ENSG00000196209";0
"ENSG00000089012";0
"ENSG00000096717";1
"ENSG00000068903";0
"ENSG00000142082";1
"ENSG00000089163";1
"ENSG00000124523";0
"ENSG00000077463";1
"ENSG00000187531";0
"ENSG00000137078";0
"ENSG00000126778";0
"ENSG00000170577";1
"ENSG00000100625";0
"ENSG00000177045";1
"ENSG00000154839";0
"ENSG00000182628";0,09
"ENSG00000165480";0
"ENSG00000141293";0
"ENSG00000005020";0,08
"ENSG00000136603";1
"ENSG00000039123";1
"ENSG00000204351";1
"ENSG00000157933";0
"ENSG00000113558";0
"ENSG00000145604";0
"ENSG00000101082";0
"ENSG00000139737";0,84
"ENSG00000109171";1
"ENSG00000117090";0
"ENSG00000162739";0
"ENSG00000026751";0
"ENSG00000158714";0
"ENSG00000155926";0
"ENSG00000163950";0,02
"ENSG00000126903";1
"ENSG00000253598";0,95
"ENSG00000145283";0
"ENSG00000120519";0
"ENSG00000018280";0
"ENSG00000110911";0
"ENSG00000074803";0
"ENSG00000064651";1
"ENSG00000070915";0
"ENSG00000124067";0
"ENSG00000140199";1
"ENSG00000113504";0
"ENSG00000221955";0,02
"ENSG00000146828";1
"ENSG00000081800";1
"ENSG00000158296";0
"ENSG00000164707";1
"ENSG00000141469";0
"ENSG00000088386";0,23
"ENSG00000163406";0
"ENSG00000110446";0
"ENSG00000139370";0
"ENSG00000112394";0
"ENSG00000174326";0
"ENSG00000152779";0
"ENSG00000174327";1
"ENSG00000163053";1
"ENSG00000155380";0
"ENSG00000147100";0
"ENSG00000141526";0
"ENSG00000168679";1
"ENSG00000170190";0
"ENSG00000108932";0
"ENSG00000118596";0
"ENSG00000100156";1
"ENSG00000165449";1
"ENSG00000124568";1
"ENSG00000124564";0,06
"ENSG00000146039";0
"ENSG00000119899";1
"ENSG00000104888";0,13
"ENSG00000101194";0
"ENSG00000165646";0
"ENSG00000173638";1
"ENSG00000117479";0
"ENSG00000135917";0,02
"ENSG00000106688";1
"ENSG00000110436";1
"ENSG00000079215";0
"ENSG00000115902";0
"ENSG00000105281";1
"ENSG00000162383";1
"ENSG00000144136";1
"ENSG00000168575";0
"ENSG00000168065";1
"ENSG00000197891";1
"ENSG00000172940";0
"ENSG00000163393";0
"ENSG00000092096";1
"ENSG00000254827";1
"ENSG00000110628";1
"ENSG00000175003";1
"ENSG00000137266";0
"ENSG00000112499";1
"ENSG00000146477";0
"ENSG00000197208";0
"ENSG00000197375";1
"ENSG00000197901";1
"ENSG00000137204";0,15
"ENSG00000170482";1
"ENSG00000089057";1
"ENSG00000213901";1
"ENSG00000074621";0
"ENSG00000185052";1
"ENSG00000140090";0
"ENSG00000188467";1
"ENSG00000089060";1
"ENSG00000183048";0,09
"ENSG00000108528";0
"ENSG00000115840";0
"ENSG00000004864";1
"ENSG00000102078";0
"ENSG00000102743";0
"ENSG00000122912";1
"ENSG00000100372";0
"ENSG00000182902";1
"ENSG00000125454";0,09
"ENSG00000100075";1
"ENSG00000178537";0
"ENSG00000183032";1
"ENSG00000177542";1
"ENSG00000125648";1
"ENSG00000085491";1
"ENSG00000148339";0
"ENSG00000144741";0
"ENSG00000153291";1
"ENSG00000155287";0
"ENSG00000197119";0
"ENSG00000174032";0
"ENSG00000164933";1
"ENSG00000171612";0
"ENSG00000162461";1
"ENSG00000125434";0
"ENSG00000114120";0,13
"ENSG00000147454";0
"ENSG00000144659";0
"ENSG00000013306";0
"ENSG00000075415";0
"ENSG00000075303";1
"ENSG00000181035";1
"ENSG00000077713";0
"ENSG00000160785";0,03
"ENSG00000162241";1
"ENSG00000164209";1
"ENSG00000151729";0
"ENSG00000005022";0
"ENSG00000169100";0,77
"ENSG00000135502";0
"ENSG00000181045";1
"ENSG00000145217";1
"ENSG00000155850";1
"ENSG00000091137";0
"ENSG00000225697";0,05
"ENSG00000147606";0
"ENSG00000174502";1
"ENSG00000130304";0
"ENSG00000140284";1
"ENSG00000143554";0
"ENSG00000167114";0
"ENSG00000083807";0
"ENSG00000156222";0
"ENSG00000112759";1
"ENSG00000174669";0
"ENSG00000198246";0
"ENSG00000164638";0
"ENSG00000197496";1
"ENSG00000133460";0
"ENSG00000146411";0
"ENSG00000151229";0
"ENSG00000173262";0
"ENSG00000117394";0
"ENSG00000163581";0,48
"ENSG00000059804";0
"ENSG00000125520";1
"ENSG00000181856";1
"ENSG00000142583";0
"ENSG00000160326";0,51
"ENSG00000136856";1
"ENSG00000109667";1
"ENSG00000170385";0
"ENSG00000158014";0
"ENSG00000104154";1
"ENSG00000145740";1
"ENSG00000152683";1
"ENSG00000162695";0
"ENSG00000014824";0
"ENSG00000136868";0
"ENSG00000136867";0,04
"ENSG00000169359";0
"ENSG00000131183";0
"ENSG00000157765";1
"ENSG00000198569";0
"ENSG00000164414";1
"ENSG00000102100";1
"ENSG00000117620";0
"ENSG00000176087";1
"ENSG00000138459";1
"ENSG00000121073";0
"ENSG00000157593";1
"ENSG00000124786";1
"ENSG00000205060";1
"ENSG00000181830";0
"ENSG00000080189";0,07
"ENSG00000116704";1
"ENSG00000130958";1
"ENSG00000127526";0
"ENSG00000189339";1
"ENSG00000215790";1
"ENSG00000175782";1
"ENSG00000100036";0
"ENSG00000196376";1
"ENSG00000110660";1
"ENSG00000183780";1
"ENSG00000115084";0
"ENSG00000123643";0
"ENSG00000180773";1
"ENSG00000160190";0,41
"ENSG00000134955";0
"ENSG00000157800";1
"ENSG00000137700";0
"ENSG00000157637";1
"ENSG00000169507";0
"ENSG00000111371";0
"ENSG00000134294";1
"ENSG00000139209";0
"ENSG00000017483";1
"ENSG00000139974";0,29
"ENSG00000103042";1
"ENSG00000177058";1
"ENSG00000196950";1
"ENSG00000133195";1
"ENSG00000165915";0,09
"ENSG00000104635";0
"ENSG00000143570";0
"ENSG00000141873";0
"ENSG00000147804";0
"ENSG00000139540";1
"ENSG00000141424";0
"ENSG00000112473";1
"ENSG00000138821";1
"ENSG00000029364";0
"ENSG00000138079";1
"ENSG00000168003";1
"ENSG00000138449";1
"ENSG00000133065";1
"ENSG00000136052";0
"ENSG00000114544";0
"ENSG00000149150";0
"ENSG00000167703";0
"ENSG00000134802";0
"ENSG00000070214";0
"ENSG00000129353";0
"ENSG00000143036";0,02
"ENSG00000204385";0
"ENSG00000137968";1
"ENSG00000162426";0
"ENSG00000164175";1
"ENSG00000158715";0,05
"ENSG00000022567";0
"ENSG00000076351";1
"ENSG00000119457";0
"ENSG00000139508";1
"ENSG00000142494";1
"ENSG00000180638";0
"ENSG00000211584";0
"ENSG00000088836";0
"ENSG00000163798";1
"ENSG00000004939";0
"ENSG00000164889";1
"ENSG00000114923";0
"ENSG00000080493";1
"ENSG00000188687";0
"ENSG00000033867";1
"ENSG00000050438";0
"ENSG00000154025";1
"ENSG00000158865";0
"ENSG00000148942";1
"ENSG00000100170";0,07
"ENSG00000198743";0
"ENSG00000138074";1
"ENSG00000256870";1
"ENSG00000117834";0,2
"ENSG00000111181";0,1
"ENSG00000010379";1
"ENSG00000063127";0
"ENSG00000197106";0
"ENSG00000164363";1
"ENSG00000174358";0,55
"ENSG00000157103";0
"ENSG00000163817";0,03
"ENSG00000142319";0
"ENSG00000108576";0
"ENSG00000131389";1
"ENSG00000130821";0
"ENSG00000196517";1
"ENSG00000151012";0
"ENSG00000139514";1
"ENSG00000003989";1
"ENSG00000103257";1
"ENSG00000103061";0,24
"ENSG00000103064";0,33
"ENSG00000155465";1
"ENSG00000092068";0
"ENSG00000021488";1
"ENSG00000183023";1
"ENSG00000100678";1
"ENSG00000090020";0
"ENSG00000109062";1
"ENSG00000065054";1
"ENSG00000135740";0
"ENSG00000198689";0,04
"ENSG00000065923";1
"ENSG00000197818";1
"ENSG00000181804";0
"ENSG00000139155";0
"ENSG00000174640";1
"ENSG00000137491";0
"ENSG00000176463";1
"ENSG00000101187";1
"ENSG00000173930";1
"ENSG00000172716";0
"ENSG00000172123";0
"ENSG00000154760";0
"ENSG00000166750";0
"ENSG00000171790";0
"ENSG00000187122";0
"ENSG00000145147";0
"ENSG00000184347";1
"ENSG00000185985";1
"ENSG00000179542";1
"ENSG00000165300";0
"ENSG00000065613";1
"ENSG00000163681";0
"ENSG00000141391";0
"ENSG00000101166";1
"ENSG00000124107";0
"ENSG00000137776";1
"ENSG00000164609";0
"ENSG00000170365";0,11
"ENSG00000175387";0
"ENSG00000166949";1
"ENSG00000141646";0
"ENSG00000113658";1
"ENSG00000137834";1
"ENSG00000101665";1
"ENSG00000120693";1
"ENSG00000170545";1
"ENSG00000112305";0,31
"ENSG00000084070";0
"ENSG00000102038";0
"ENSG00000080503";0
"ENSG00000127616";0
"ENSG00000153147";1
"ENSG00000163104";1
"ENSG00000138375";0
"ENSG00000099956";1
"ENSG00000173473";0
"ENSG00000139613";1
"ENSG00000066117";1
"ENSG00000108604";1
"ENSG00000082014";0
